City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2015-03-12,111.71891380461231,176.84489927131762,31.712812988020104,31.354850163627702,63.06766315164781,2.9898790357346527,1.5705976559712505,10.053979180479155,35.58743564685,0.5975289644288447,0.44290267414330275,0.7715009473693805,180.16476872076325,Moderate
Ahmedabad,2015-03-13,120.58436092944555,245.75679020245275,1.6795800612121827,30.019522677917667,31.69910273912985,5.68808811028823,0.3507272563370464,9.082705798725675,33.075400305928184,5.00998856565163,10.829442205786819,4.264854086506781,245.96489340597503,Poor
Ahmedabad,2015-03-14,92.31484809002929,181.64338143489832,,31.22175028801685,,18.449727413625258,1.27096088515063,8.486280186696435,25.686134708247177,3.093128800959389,12.127572399852001,0.48977933102895904,194.49966721028554,Moderate
Ahmedabad,2015-03-15,75.96530244533926,116.86998028993355,0.8137379414853874,45.12407576578319,45.937813707268575,9.216692805003726,0.04639971770314232,6.94383651002097,24.91710494850961,3.0358507892392463,1.2907427228873476,2.377614426418518,144.33641930597418,Moderate
Ahmedabad,2015-03-16,81.42155502399737,155.6725924165403,10.282637889352799,9.182971604195986,19.465609493548783,1.9632206845587268,2.31615951343344,28.623391443069693,42.75140983975213,9.006020931022636,1.814566107582766,1.6673486699089404,145.71494614978997,Moderate
Ahmedabad,2015-03-17,56.951276015851356,86.5223301652627,41.55366270421969,29.092161664531275,70.64582436875097,,4.685009370028353,,,4.545290016110443,0.056432200406611975,0.1179724629623003,217.02863449603922,Poor
Ahmedabad,2015-03-18,33.60570829123942,50.88622744129058,2.5508289243625395,27.14086112952531,29.691690053887847,19.179325611536996,0.09523293796249982,9.833966960258387,0.7817004410479171,1.1358394564074457,11.822286693314979,0.18077875733687182,139.22997624191368,Moderate
Ahmedabad,2015-03-19,87.64772121110096,136.48521347595977,5.537693673886391,13.926544012345449,19.46423768623184,0.9303703495314353,2.3024704421729387,8.938449085872303,54.43985004927039,11.814611557340685,2.0640489568931017,1.0349549846965151,213.34875127258263,Poor
Ahmedabad,2015-03-20,,141.1565063893781,6.600228130401262,22.235111063291647,28.83533919369291,38.195266887135574,3.15965838178977,8.438370230758412,42.63674887359217,2.3613699617313104,11.364602952527793,2.805723127483446,148.2952031443908,Moderate
Ahmedabad,2015-03-21,94.33979324763821,160.54833051631945,6.976618523525203,-2.0403757525124,4.936242771012803,0.9806273378042418,1.1634697973730075,6.0883507452613435,14.438198989293804,0.6200516332123771,0.7900465928172175,0.8821979626617562,167.4913724168028,Moderate
Ahmedabad,2015-03-22,63.14414827660801,105.13092639563106,6.781114856499364,20.896622511082597,27.677737367581962,13.191413907631935,3.4337957880688847,6.878284074406652,,13.374388587979393,5.314285408426893,0.2612059939475212,183.09291043456693,Moderate
Ahmedabad,2015-03-23,83.58195785258911,130.2643583476678,37.553637525826815,22.859849407224594,60.41348693305141,44.28327498556762,4.631259831352156,10.272994988151549,23.567355965543435,1.130898832865511,2.3476910568596163,3.421337322122213,227.69540575896502,Poor
Ahmedabad,2015-03-24,105.5026156128051,180.36466050478998,0.47414958552435293,26.66450316713389,27.138652752658242,13.443647632514807,0.22486811802187767,6.891095293616346,37.04338754029391,14.389942770188856,0.6035738369887851,0.1604211360840978,213.8281256679897,Poor
Ahmedabad,2015-03-25,76.67076053541537,,0.0028262595901157282,,16.209527061206828,4.7723435343741265,0.5142549961914217,7.4031954478595265,12.919980922936304,0.41381886782755317,4.258588856949575,3.2425587852755053,141.73756035648393,Moderate
Ahmedabad,2015-03-26,132.78610954414938,283.0055298026956,8.963252209599876,25.320301932924522,34.283554142524395,2.4646742911879427,0.2562287003970259,5.353941709392589,4.496926881779007,5.2209437772773475,0.6171296015300297,0.5132752711910279,263.6698364225141,Poor
Ahmedabad,2015-03-27,104.19472497742163,173.86014071501955,,7.740666350157973,20.517512454258227,2.487502489427296,1.3403252379920039,11.688773505292856,41.79135961111666,2.2348360651560917,0.265523492174412,4.058280374272357,203.13212138667674,Poor
Ahmedabad,2015-03-28,110.3332415523731,,,23.88720123051109,27.889410186870446,15.452916642619325,7.064859852740691,6.5236368929421396,26.885534205264314,12.375706757828384,2.50628527319417,1.0450270223619502,205.19635869887682,Poor
Ahmedabad,2015-03-29,64.84043205784464,163.98713509005438,28.8762087320669,15.15032962501029,44.026538357077186,6.214815334849787,,6.232763565731041,,1.5165037059693989,0.3632245411370146,0.650967467718848,112.00088503124813,Moderate
Ahmedabad,2015-03-30,,151.9498609193747,16.840863264078553,28.35494277920761,45.19580604328617,3.5201103845115855,2.534742918315919,20.399171534142663,40.31794990780527,0.0063181780884695475,10.114656558215058,3.5390672883234475,205.16712077166858,Poor
Ahmedabad,2015-03-31,116.18515417768747,187.8295838381685,15.59595923767871,22.323602776838666,37.919562014517375,6.974637032780528,0.29902267805302035,5.615007176821184,43.703921876687986,0.5028482773198757,1.5084731821747737,2.0315432035052616,198.78662090392277,Moderate
Ahmedabad,2015-04-01,103.83198655475904,183.52578338235128,28.64206284525604,13.52311974316569,,5.173432577566758,,8.910267597816311,33.93543570485494,0.7696322260618493,3.8791790788465543,1.1961226379422576,,
Ahmedabad,2015-04-02,104.23629143721828,145.30692467757308,7.144195915625844,24.36425129493079,31.508447210556632,1.0676140156840623,3.7564589415669953,8.786672495657713,49.8951329698083,5.530232705749119,6.944225060169704,1.6405454454527277,224.04776043944162,Poor
Ahmedabad,2015-04-03,,115.20385152175346,6.939986927418256,19.49147478758925,26.431461715007508,4.696893870758526,1.2849325755399528,7.936083555275141,30.214848873159,0.277009439414911,7.469068862893488,0.32876908527364296,180.377126930193,Moderate
Ahmedabad,2015-04-04,115.21078735493265,209.08648961663496,4.018921397119216,21.708318984132973,25.727240381252187,1.8061347692441796,1.7492634211072744,45.79417105980391,48.90311109118258,0.4893979121458683,13.575534054179107,0.4646435936525605,188.2475129176351,Moderate
Ahmedabad,2015-04-05,68.63827872157862,112.63998172004663,20.54805202045254,19.50966626566522,40.05771828611776,7.970032271728015,0.11895030064598341,10.708996215020498,22.146834280697142,10.480700626536049,23.825047611679476,1.4385815969025728,114.45750732841262,Moderate
Ahmedabad,2015-04-06,48.23341608013679,52.57135979295995,13.823958749350435,,46.63130333495438,6.47186508541635,11.1053612616175,5.30656700445888,35.72758591261476,,8.177618118059943,0.7088832004507895,180.50572635032245,Moderate
Ahmedabad,2015-04-07,108.77059557891269,220.07246505122842,11.280027792319475,11.320000004614528,22.600027796934,15.769417503317198,9.322641625777763,6.119788271804443,48.13899166453109,,0.04545540913976113,5.532132987262059,225.38108185980354,Poor
Ahmedabad,2015-04-08,81.86460702310727,160.79750302346844,0.09161040382667449,12.840831492414672,12.932441896241347,18.456314797441916,,8.252928387585555,35.04240069414062,0.47065102828120314,9.906031463474113,,124.41743786495263,Moderate
Ahmedabad,2015-04-09,101.38363220527646,194.45169189855582,30.25359056822876,11.50613084844095,41.759721416669706,6.050389601883285,3.4455715022461018,9.044556443508444,36.37953606341792,1.866236606676661,2.1394122436038487,0.722496656044889,241.24954194355215,Poor
Ahmedabad,2015-04-10,130.24191080946173,222.12286596707983,18.831029453386968,28.8499338608111,47.68096331419807,8.75308392961058,1.2583476380535037,7.0803866931091015,33.13603845176798,8.462741672712244,0.6907004966436802,5.344035632293667,,
Ahmedabad,2015-04-11,96.84878893169024,183.5580681773586,2.2469300274730815,29.03480708540681,31.281737112879892,2.933398927727322,4.167079480513194,6.009401357536366,20.12589835198023,3.3820375997144105,23.056701299998487,,211.52321499638603,Poor
Ahmedabad,2015-04-12,78.1111255625712,114.07812483169104,8.06261416287001,11.688301141953353,19.750915304823366,20.38400768009023,2.6223467715768116,10.216547901315995,51.255657314214254,4.772446113538883,,0.07320074233669947,166.2497073410715,Moderate
Ahmedabad,2015-04-13,108.23599124493849,,4.153879686990674,13.650930802575848,17.80481048956652,24.19891148556588,3.643596617322949,11.17874458325155,17.113680864538956,7.09548496206767,2.4813324814662177,2.5809249934879257,191.1948883249575,Moderate
Ahmedabad,2015-04-14,99.50172762966181,153.34760082742653,6.0542380064772745,32.440538958621865,38.49477696509914,2.526539635645089,2.0536623853785643,9.227409829221553,17.649611931323655,2.518631587804294,8.70155318006123,1.5898373387318065,229.8134447201126,Poor
Ahmedabad,2015-04-15,78.36581808769768,144.09084910506843,4.099958797395435,20.25426702611635,24.354225823511783,7.565926572335776,2.1051222306123054,10.172432658343887,52.05481158054728,0.6881685863754041,10.34614011526591,1.93377154773589,188.90376415659466,Moderate
Ahmedabad,2015-04-16,77.17638693246573,140.16380938704907,17.567732011691984,24.496090300718297,42.06382231241028,6.877864672313896,0.5233813765890665,5.227936566987044,32.97727979007798,1.6117253692298472,2.8753347398171276,2.8633225531941906,195.0172703414519,Moderate
Ahmedabad,2015-04-17,72.84591438957459,131.32614731606287,7.460210385821678,21.849422828744093,,,0.23058224256851914,10.060411530509546,-8.85818959680087,9.174101251674541,5.914194391383253,0.4946611246269369,148.4524190518443,Moderate
Ahmedabad,2015-04-18,96.76839098617071,167.82749168838592,22.247963889395795,9.4252880780419,31.673251967437693,,3.040555397329699,21.115396325883392,18.752828892503118,4.326424368588544,15.459600314169629,1.847961983387096,180.04139243911104,Moderate
Ahmedabad,2015-04-19,122.87471083640146,266.309507434205,1.426561102561677,16.9257655540174,18.352326656579077,,0.11886938301258584,7.93822151835343,41.74255747106838,14.655560886011614,3.906294639329636,1.7058867183595081,321.835111584004,Very Poor
Ahmedabad,2015-04-20,81.23726164569524,135.6846432539491,12.428478718680177,1.7555911332353737,14.18406985191555,18.304565711124976,0.3105360917644328,7.811497097914721,,7.022654930107203,14.958609667228918,1.0247929220135854,124.40903147559663,Moderate
Ahmedabad,2015-04-21,64.30143545290407,133.73128463034178,6.5219244408045505,27.44584027199679,33.96776471280134,,1.4499338256859189,8.111520872020089,27.49205785391472,2.3736068082222626,6.0746664540267075,1.7853002220500878,145.86626054812007,Moderate
Ahmedabad,2015-04-22,116.13171109107614,199.41560881624738,14.109942947924194,11.460602916123072,25.57054586404727,,0.821854172330982,43.46419758366959,16.14711912346905,1.5613714178445675,1.9927020300953764,2.875031185475865,208.64664261886648,Poor
Ahmedabad,2015-04-23,70.21155285129365,155.51499413356447,18.490198961073894,,41.6083407958465,1.8884989525327303,7.181328743625794,7.978411580117349,24.677889747236694,0.3102039490586204,13.017480054436042,0.26028683504806993,145.02011162977587,Moderate
Ahmedabad,2015-04-24,46.88403923642563,94.25471068960056,9.88119848837923,-4.350636897728236,5.5305615906509935,23.705664477240653,0.032384509643998284,12.62023067728503,32.161395714112174,0.39847891659797335,12.777994391884752,1.9137667328817538,166.86818902955153,Moderate
